"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"13.10.2023","7.244,0","7.143,0","7.250,0","7.136,0","1,68M","1,74%"
"12.10.2023","7.120,0","6.862,5","7.154,0","6.848,0","2,72M","3,33%"
"11.10.2023","6.890,5","6.864,5","7.099,5","6.835,5","3,47M","0,54%"
"10.10.2023","6.853,5","6.874,0","6.880,0","6.822,5","552,20K","-0,15%"
"09.10.2023","6.863,5","6.880,0","6.895,5","6.822,0","1,11M","0,98%"
"06.10.2023","6.797,0","6.749,5","6.797,0","6.717,0","786,72K","1,12%"
"05.10.2023","6.721,5","6.706,0","6.759,5","6.645,0","741,32K","0,92%"
"04.10.2023","6.660,5","6.740,0","6.815,0","6.659,5","905,83K","-1,39%"
"03.10.2023","6.754,5","6.720,0","6.784,0","6.636,5","954,48K","0,51%"
"02.10.2023","6.720,0","6.716,5","6.797,5","6.658,5","1,11M","0,64%"
"29.09.2023","6.677,0","6.650,0","6.700,0","6.603,5","958,78K","0,47%"
"28.09.2023","6.645,5","6.502,0","6.645,5","6.501,5","987,31K","2,40%"
