"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"24.07.2023","82,74","80,95","83,16","80,42","295,10K","2,06%"
"21.07.2023","81,07","79,78","81,24","79,65","294,35K","1,80%"
"20.07.2023","79,64","79,33","80,27","78,66","236,41K","0,23%"
"19.07.2023","79,46","79,84","80,93","79,17","311,44K","-0,21%"
"18.07.2023","79,63","78,52","79,99","78,19","366,47K","1,44%"
"17.07.2023","78,50","79,36","80,64","78,25","341,16K","-1,72%"
"14.07.2023","79,87","81,64","81,70","79,53","311,23K","-1,83%"
"13.07.2023","81,36","80,19","81,75","79,88","416,12K","1,56%"
"12.07.2023","80,11","79,32","80,55","79,21","362,33K","0,89%"
"11.07.2023","79,40","77,82","79,50","77,63","333,84K","2,20%"
"10.07.2023","77,69","78,60","78,77","77,36","288,40K","-0,99%"
"07.07.2023","78,47","76,52","78,54","76,03","331,53K","2,55%"
"06.07.2023","76,52","76,70","77,09","75,03","333,88K","-0,17%"
"05.07.2023","76,65","76,03","76,95","75,30","293,74K","0,52%"
"04.07.2023","76,25","74,89","76,29","74,74","157,96K","2,14%"
"03.07.2023","74,65","75,11","76,60","74,56","328,00K","-0,33%"
"30.06.2023","74,90","74,22","75,40","74,21","14,70K","0,75%"
"29.06.2023","74,34","73,72","74,98","73,39","72,87K","0,42%"
